billing_id,matter_id,substantiating_entry_id_1,substantiating_entry_id_2,substantiating_entry_id_3,substantiating_entry_id_4,substantiating_entry_id_5,billing_category,billing_start,billing_stop,billing_hours,billing_description,billing_substantiation,last_modified,activity_confidence,timing_confidence,confidence_rationale,
70,1,395,,,,,Draft Documents,11/8/2024 14:00,11/8/2024 14:30,0.5,Comprehensive review of draft settlement agreement,Documentation of initial settlement agreement review,5/1/2025 19:41,conclusive,conclusive,,
69,1,394,,,,,Draft Documents,11/8/2024 14:45,11/8/2024 14:55,0.2,Review and forward settlement agreement to client,Forwarding settlement agreement to client,5/1/2025 19:41,conclusive,conclusive,,
68,1,393,,,,,Draft Documents,11/8/2024 15:00,11/8/2024 15:30,0.5,Settlement strategy analysis and planning,Analysis of settlement strategy options and implications,5/1/2025 19:41,conclusive,conclusive,,
67,1,392,,,,,Draft Documents,11/8/2024 15:45,11/8/2024 16:00,0.3,Draft and send request for direct settlement discussion authorization,Response regarding transition process and document updates,5/1/2025 19:41,conclusive,conclusive,,
66,1,391,,,,,Client Consultation,11/8/2024 16:45,11/8/2024 17:00,0.3,Client consultation regarding placement decision,Documentation of client consultation and decision regarding placement,5/1/2025 19:41,conclusive,conclusive,,
65,1,390,,,,,Draft Documents,11/8/2024 17:00,11/8/2024 17:15,0.3,Client consultation (0.3) and draft detailed email regarding settlement terms (0.4),Update following client consultation regarding placement and requested document revisions,5/1/2025 19:41,conclusive,conclusive,,
64,1,389,,,,,Review Documents,11/8/2024 18:03,11/8/2024 18:10,0.1,Review response and settlement conference status,Confirmation of planned edits and query about canceling conference,5/1/2025 19:41,conclusive,conclusive,,
63,1,388,,,,,Draft Documents,11/8/2024 19:07,11/8/2024 19:10,0.1,Draft response regarding timeline specifications,Request for specific deadlines in agreement,5/1/2025 19:41,conclusive,conclusive,,
62,1,387,,,,,Review Documents,11/11/2024 9:52,11/11/2024 9:55,0.1,Review confirmation,Acknowledgment of settlement conference cancellation,5/1/2025 19:41,conclusive,conclusive,,
61,1,386,,,,,Review Documents,11/12/2024 9:00,11/12/2024 9:07,0.1,Review revised settlement agreement,Transmission of revised settlement agreement,5/1/2025 19:41,conclusive,conclusive,,
60,1,385,,,,,Review Documents,11/12/2024 9:08,11/12/2024 9:15,0.1,Initial review of safety plan,Transmission of safety plan,5/1/2025 19:41,conclusive,conclusive,,
59,1,384,,,,,Draft Documents,11/13/2024 13:30,11/13/2024 14:00,0.5,Review settlement documents and draft detailed analysis for client,Detailed analysis of settlement package with specific concerns about placement of support provisions,5/1/2025 19:41,conclusive,conclusive,,
58,1,383,,,,,Draft Documents,11/13/2024 14:00,11/13/2024 15:00,1,Comprehensive review and analysis of Safety Plan vs IEP provisions,Internal analysis of document provisions and strategic options,5/1/2025 19:41,conclusive,conclusive,,
57,1,382,,,,,Draft Documents,11/14/2024 12:26,11/14/2024 12:31,0.1,Draft and send clarifying email to client,Follow-up regarding document corrections and safety plan adequacy,5/1/2025 19:41,conclusive,conclusive,,
56,1,381,,,,,Draft Documents,11/18/2024 14:00,11/18/2024 14:30,0.5,Draft and send comprehensive list of required corrections,Detailed list of required corrections to settlement documents,5/1/2025 19:41,conclusive,conclusive,,
55,1,380,,,,,Review Documents,11/19/2024 11:20,11/19/2024 11:25,0.1,Review and respond to language question,Query about IEP acceptance language,5/1/2025 19:41,conclusive,conclusive,,
54,1,379,,,,,Draft Documents,11/19/2024 10:30,11/19/2024 11:18,0.8,Comprehensive review of revised IEP and preparation of detailed response regarding necessary corrections,Review of IEP and preparation of response regarding required corrections,5/2/2025 21:39,conclusive,conclusive,,
53,1,378,,,,,Review Documents,11/19/2024 12:04,11/19/2024 12:10,0.1,Review response from opposing counsel,Confirmation of review of requested edits,5/1/2025 19:41,conclusive,conclusive,,
52,1,377,,,,,Draft Documents,11/19/2024 13:38,11/19/2024 13:42,0.1,Forward settlement status update,Status update on settlement agreement,5/1/2025 19:41,conclusive,conclusive,,
51,1,376,,,,,Review Documents,11/19/2024 16:20,11/19/2024 16:30,0.2,Review revised IEP package from district,Transmittal of revised IEP documents for review and signature,5/1/2025 19:41,conclusive,conclusive,,
50,1,375,,,,,Draft Documents,11/21/2024 15:59,11/21/2024 16:05,0.1,Draft and send follow-up request,Follow-up request for revised documents,5/1/2025 19:41,conclusive,conclusive,,
49,1,374,,,,,Review Documents,11/25/2024 10:02,11/25/2024 10:10,0.1,Review district-signed agreement,Request for client signature on agreement,5/1/2025 19:41,conclusive,conclusive,,
48,1,373,,,,,Draft Documents,11/26/2024 3:00,11/26/2024 3:30,0.5,Prepare and send final documents to client for signature,Transmitting final documents for client review and signature,5/1/2025 19:41,conclusive,conclusive,,
47,1,372,,,,,Review Documents,11/26/2024 8:41,11/26/2024 8:50,0.2,Review client update regarding school incident,Update from parent about school incident and plan to sign forms,5/1/2025 19:41,conclusive,conclusive,,
46,1,371,,,,,Review Documents,11/26/2024 14:03,11/26/2024 14:10,0.1,Review approved motion and confirmation,Confirmation of approved funding motion,5/1/2025 19:41,conclusive,conclusive,,
45,1,370,,,,,Draft Documents,12/3/2024 5:15,12/3/2024 5:25,0.2,Prepare parent affidavit and transmit for review,Request for missing signature page,5/1/2025 19:41,conclusive,conclusive,,
44,1,369,,,,,Review Documents,12/4/2024 3:56,12/4/2024 4:10,0.2,"Review documents, make necessary corrections, draft explanation and transmit signed documents",Transmitting signed documents with explanations of corrections made,5/1/2025 19:41,conclusive,conclusive,,
43,1,368,,,,,Review Documents,12/5/2024 10:45,12/5/2024 10:50,0.1,Review opposing counsel response regarding edits and hearing,Response regarding agreement edits and hearing postponement,5/1/2025 19:41,conclusive,conclusive,,
42,1,367,,,,,Review Documents,12/5/2024 15:22,12/5/2024 15:30,0.1,Review district concerns about service implementation,Expression of concern about service delays,5/1/2025 19:41,conclusive,conclusive,,
41,1,366,,,,,Draft Documents,12/5/2024 16:30,12/5/2024 16:50,0.3,Draft comprehensive response regarding delays and timeline,Detailed response defending timeline and requesting specific actions,5/1/2025 19:41,conclusive,conclusive,,
40,1,365,,,,,Draft Documents,12/5/2024 17:15,12/5/2024 17:20,0.1,Draft and send procedural suggestion email,Suggesting direct phone communication for efficiency,5/1/2025 19:41,conclusive,conclusive,,
39,1,364,,,,,Review Documents,12/5/2024 17:35,12/5/2024 17:40,0.1,Review and respond to scheduling request,Scheduling request for call,5/1/2025 19:41,conclusive,conclusive,,
38,1,363,,,,,Review Documents,12/5/2024 19:43,12/5/2024 19:53,0.1,Review scheduling confirmation,Confirmation of call time,5/2/2025 21:39,conclusive,conclusive,,
2,1,46,,,,,Review Documents,12/9/2024 9:30,12/9/2024 9:40,0.2,Review scanned document notification,Administrative scan notification,5/1/2025 19:41,conclusive,conclusive,,
37,1,362,,,,,Review Documents,12/9/2024 12:31,12/9/2024 12:35,0.1,Review and respond regarding settlement agreement,Confirming agreement review and scheduling call,5/1/2025 19:41,conclusive,conclusive,,
36,1,361,,,,,Draft Documents,12/9/2024 14:00,12/9/2024 14:05,0.1,Draft and send request for client signature,Request for client to sign settlement document again,5/1/2025 19:41,conclusive,conclusive,,
35,1,360,,,,,Conference Call,12/9/2024 14:30,12/9/2024 15:20,0.5,Conference call with opposing counsel regarding settlement agreement,Call with Attorney St. Florian to discuss settlement agreement details,5/2/2025 21:39,conclusive,conclusive,,
34,1,358,,,,,Draft Documents,12/9/2024 15:20,12/9/2024 15:30,0.2,Review and prepare executed settlement agreement documentation,Transmitting executed settlement agreement and requesting logistics,5/1/2025 19:41,conclusive,conclusive,,
33,1,356,,,,,Review Documents,12/9/2024 15:59,12/9/2024 16:01,0.1,Review executed settlement agreement from district,District forwards executed settlement agreement,5/1/2025 19:41,conclusive,conclusive,,
32,1,355,,,,,Review Documents,12/9/2024 16:01,12/9/2024 16:05,0.1,Review signed agreement and send inquiry about logistics,Brief inquiry about transition logistics,5/1/2025 19:41,conclusive,conclusive,,
359,1,359,,,,,Doc,12/9/2024 15:47,12/9/2024 15:47,0,RE: Settlement Agreement.DOCX,,,,,,
31,1,354,,,,,Review Documents,12/10/2024 11:50,12/10/2024 12:00,0.2,Review district counsel request for hearing withdrawal,District counsel requests hearing withdrawal following settlement,5/1/2025 19:41,conclusive,conclusive,,
30,1,353,,,,,Draft Documents,12/10/2024 12:15,12/10/2024 12:30,0.3,Draft and send initial request for placement implementation timeline,Request for immediate start date following settlement agreement signing,5/1/2025 19:41,conclusive,conclusive,,
29,1,352,,,,,Draft Documents,12/10/2024 14:07,12/10/2024 14:10,0.1,Forward relevant communications to client,Forwarded communications regarding settlement and start date,5/1/2025 19:41,conclusive,conclusive,,
28,1,351,,,,,Draft Documents,12/11/2024 14:45,12/11/2024 15:00,0.3,Draft and send follow-up email regarding start date and hearing withdrawal,No response two days later to Monday r12/9/24 equest for logisitics of Heaven beginning Renassance; Follow-up email regarding start date and hearing withdrawal,5/1/2025 19:41,conclusive,conclusive,,
27,1,350,,,,,Review Documents,12/12/2024 11:26,12/12/2024 11:30,0.1,Review district confirmation of placement start date,District confirms student's start date at new placement,5/1/2025 19:41,conclusive,conclusive,,
26,1,349,,,,,Draft Documents,12/12/2024 13:45,12/12/2024 14:15,0.5,Draft and send detailed request for transition planning and supports,"Detailed reiterated request for transition plan and supports, emphasizing student's anxiety needs and requesting specific logistics",5/1/2025 19:41,conclusive,conclusive,,
25,1,348,,,,,Review Documents,12/12/2024 18:36,12/12/2024 18:40,0.1,Review email from opposing counsel regarding hearing withdrawal,Request to withdraw hearing request with prejudice,5/1/2025 19:41,conclusive,conclusive,,
24,1,347,,,,,Draft Documents,12/12/2024 19:45,12/12/2024 20:10,0.4,Draft and send email regarding hearing withdrawal and transition planning concerns,Response indicating withdrawal of hearing request while expressing concerns about transition planning delays and requesting transition information by 3:00 PM the next day,5/1/2025 19:41,conclusive,conclusive,,
23,1,346,,,,,Draft Documents,12/13/2024 6:00,12/13/2024 6:30,0.5,Draft and submit joint motion to withdraw BSEA hearing,Email submitting joint motion to withdraw BSEA hearing with prejudice,5/1/2025 19:41,conclusive,conclusive,,
22,1,345,,,,,Draft Documents,12/13/2024 15:45,12/13/2024 15:55,0.2,Draft and send request for additional contact details for school personnel,"District provides transition details including transportation schedule, school counselor contact, and ETL information",5/1/2025 19:41,conclusive,conclusive,,
21,1,344,,,,,Review Documents,12/13/2024 15:56,12/13/2024 16:00,0.1,Review and respond to scheduling email,Follow-up email requesting contact information for key school personnel to support student transition,5/1/2025 19:41,conclusive,conclusive,,
20,1,343,,,,,Review Documents,12/16/2024 9:00,12/16/2024 9:10,0.2,Review case status and prepare case strategy note,Documents student's absence on first day and plan for pursuing medical evaluation,5/1/2025 19:41,conclusive,conclusive,,
19,1,342,,,,,Draft Documents,12/16/2024 9:15,12/16/2024 9:35,0.3,"Draft and send email regarding student status, evaluation request, and IEP meeting request","Attorney Sirulnik notifies school of student's absence, explains his role, describes student's disabilities and health issues, requests multidisciplinary evaluation and IEP meeting",5/1/2025 19:41,conclusive,conclusive,,
18,1,341,,,,,Review Documents,12/16/2024 12:25,12/16/2024 12:30,0.1,Review opposing counsel objection to medical evaluation request,Opposing counsel questions medical evaluation request as beyond settlement agreement terms,5/1/2025 19:41,conclusive,conclusive,,
17,1,340,,,,,Review Documents,12/16/2024 13:36,12/16/2024 13:42,0.1,Review email from school regarding evaluation funding scope,"School staff responds regarding evaluation funding scope, referring to existing settlement agreement",5/1/2025 19:41,conclusive,conclusive,,
16,1,339,,,,,Draft Documents,12/16/2024 13:20,12/16/2024 13:36,0.3,Draft detailed response explaining legal basis for medical evaluation request,"Detailed explanation of medical evaluation request as separate from settlement agreement and IEE, citing legal basis and current circumstances",5/1/2025 19:41,conclusive,conclusive,,
15,1,338,,,,,Review Documents,12/16/2024 16:09,12/16/2024 16:14,0.1,Review district inquiry regarding representation status,District questions attorney's representation status after court inquiry,5/1/2025 19:41,conclusive,conclusive,,
14,1,337,,,,,Brief Documents,12/16/2024 16:14,12/16/2024 16:18,0.1,Brief internal communication regarding response strategy,Brief internal communication regarding response to representation inquiry,5/1/2025 19:41,conclusive,conclusive,,
13,1,336,,,,,Review Documents,12/16/2024 17:51,12/16/2024 17:55,0.1,Review district inquiry regarding representation documentation,"Corrects representation status and requests meeting date, evaluation timeline, and IEE scheduling information",5/1/2025 19:41,conclusive,conclusive,,
12,1,335,,,,,Draft Documents,12/17/2024 12:00,12/17/2024 12:25,0.4,Draft and send urgent transportation concerns email,,,,5/1/2025 19:41,conclusive,conclusive
11,1,334,,,,,Draft Documents,12/17/2024 12:25,12/17/2024 12:30,0.1,Forward transportation concerns to team members,Forwards urgent transportation concerns to team,5/1/2025 19:41,conclusive,conclusive,,
10,1,333,,,,,Review Documents,12/17/2024 12:42,12/17/2024 12:47,0.1,Review ETL request for ROI documentation,ETL requests copy of Release of Information,5/1/2025 19:41,conclusive,conclusive,,
1,1,18,,,,,Phone Call,12/17/2024 14:00,12/17/2024 14:30,0.5,Telephone conference with parent regarding transportation issues,Telephone conference with parent regarding transportation issues,5/1/2025 19:41,conclusive,conclusive,,
9,1,332,,,,,Draft Documents,12/17/2024 18:15,12/17/2024 18:45,0.5,Draft and send detailed letter regarding settlement implementation failures and notice of potential motion,Details District's failures to implement settlement agreement and threatens withdrawal of assent to dismissal,5/1/2025 19:41,conclusive,conclusive,,
8,1,331,,,,,Review Documents,12/17/2024 19:00,12/17/2024 19:10,0.1,Review district transportation plan and reimbursement offer,District provides bus schedule starting December 18 and offers reimbursement for interim transportation,5/1/2025 19:41,conclusive,conclusive,,
7,1,330,,,,,Draft Documents,12/17/2024 19:10,12/17/2024 19:20,0.2,Draft and send email regarding afternoon transportation arrangements,Requests confirmation that school staff can arrange afternoon Uber rides due to rideshare company requirements,5/1/2025 19:41,conclusive,conclusive,,
6,1,328,,,,,Draft Documents,12/17/2024 19:45,12/17/2024 20:05,0.3,Draft and send detailed explanation of transportation barriers and request for immediate District solution,"Details parent's inability to use Uber due to policy restrictions, work reprimand for lateness, and financial constraints; requests immediate District-provided transportation solution",5/1/2025 19:41,conclusive,conclusive,,
5,1,327,,,,,Draft Documents,12/17/2024 20:40,12/17/2024 20:50,0.2,Draft and send urgent follow-up regarding transportation arrangements,Urgent follow-up regarding interim transportation arrangements,5/1/2025 19:41,conclusive,conclusive,,
662,1,662,,,,,Email,12/18/2024 9:33,12/18/2024 9:33,0,Re: Transition Plan for Heaven - urgent,,,,,,
661,1,661,,,,,Email,12/18/2024 12:27,12/18/2024 12:27,0,Re: Heaven S.,,,,,,
660,1,660,,,,,Email,12/18/2024 15:49,12/18/2024 15:49,0,FW: ROI for Heaven S.,,,,,,
659,1,659,,,,,Email,12/20/2024 7:35,12/20/2024 7:35,0,Re: Heaven S.,,,,,,
658,1,658,,,,,Email,12/20/2024 7:35,12/20/2024 7:35,0,Re: Heaven S.,,,,,,
657,1,657,,,,,Email,1/3/2025 23:12,1/3/2025 23:12,0,Welcome to EDPlan Parent Portal,,,,,,
656,1,656,,,,,Email,1/3/2025 23:13,1/3/2025 23:13,0,A new document had been added to your child's file.,,,,,,
655,1,655,,,,,Email,1/6/2025 3:44,1/6/2025 3:44,0,DRAFT demand letter for your review,,,,,,
654,1,654,,,,,Email,1/6/2025 13:28,1/6/2025 13:28,0,Heaven S. v. Springfield Public Schools - Notice of Material Breach; Demands for Compensatory Education and Attorneys' Fees,,,,,,
653,1,653,,,,,Email,1/7/2025 6:08,1/7/2025 6:08,0,Re: Heaven Sampson I received this today from the new school,,,,,,
652,1,652,,,,,Email,1/7/2025 7:17,1/7/2025 7:17,0,Re: Heaven S.,,,,,,
651,1,651,,,,,Email,1/7/2025 15:38,1/7/2025 15:38,0,Heaven S. Settlement Agreement 12-09-24.PDF,,,,,,
650,1,650,,,,,Email,1/7/2025 22:02,1/7/2025 22:02,0,Welcome to EdPlan Connect Parent Portal,,,,,,
649,1,649,,,,,Email,1/8/2025 7:29,1/8/2025 7:29,0,Re: Heaven S.,,,,,,
648,1,648,,,,,Email,1/8/2025 19:28,1/8/2025 19:28,0,Fw: Heaven S. Settlement Agreement 12-09-24.PDF,,,,,,
647,1,647,,,,,Email,1/8/2025 20:05,1/8/2025 20:05,0,Re: Fw: Heaven S. Settlement Agreement 12-09-24.PDF,,,,,,
646,1,646,,,,,Email,1/8/2025 20:43,1/8/2025 20:43,0,RE: Fw: Heaven S. Settlement Agreement 12-09-24.PDF,,,,,,
645,1,645,,,,,Email,1/9/2025 1:00,1/9/2025 1:00,0,Heaven S. - Advice on Comp Ed Strategy for Post-Settlement Non-Compliance,,,,,,
644,1,644,,,,,Email,1/9/2025 9:40,1/9/2025 9:40,0,Re: Heaven S. - Advice on Comp Ed Strategy for Post-Settlement Non-Compliance,,,,,,
643,1,643,,,,,Email,1/9/2025 15:56,1/9/2025 15:56,0,Re: Heaven S. - Advice on Comp Ed Strategy for Post-Settlement Non-Compliance,,,,,,
642,1,642,,,,,Email,1/10/2025 7:46,1/10/2025 7:46,0,Re: Heaven S. - Advice on Comp Ed Strategy for Post-Settlement Non-Compliance,,,,,,
641,1,641,,,,,Email,1/10/2025 10:00,1/10/2025 10:00,0,Re: Heaven S. - Advice on Comp Ed Strategy for Post-Settlement Non-Compliance,,,,,,
640,1,640,,,,,Email,1/10/2025 10:38,1/10/2025 10:38,0,Re: Heaven S. - Advice on Comp Ed Strategy for Post-Settlement Non-Compliance,,,,,,
639,1,639,,,,,Email,1/10/2025 11:26,1/10/2025 11:26,0,Re: Heaven S. - Advice on Comp Ed Strategy for Post-Settlement Non-Compliance,,,,,,
638,1,638,,,,,Email,1/13/2025 10:06,1/13/2025 10:06,0,RE: Heaven S. Settlement Agreement 12-09-24.PDF,,,,,,
637,1,637,,,,,Email,1/13/2025 10:57,1/13/2025 10:57,0,RE: Heaven S. Settlement Agreement 12-09-24.PDF,,,,,,
636,1,636,,,,,Email,1/31/2025 11:55,1/31/2025 11:55,0,Re: [MASERS] Comp ed for extended period of no educational placement,,,,,,
635,1,635,,,,,Email,1/31/2025 12:27,1/31/2025 12:27,0,Re: [MASERS] Comp ed for extended period of no educational placement,,,,,,
634,1,634,,,,,Email,1/31/2025 13:55,1/31/2025 13:55,0,Re: [MASERS] Comp ed for extended period of no educational placement,,,,,,
633,1,633,,,,,Email,2/10/2025 13:13,2/10/2025 13:13,0,Database Price Restructuring for New Subs Coming Feb. 12,,,,,,
632,1,632,,,,,Email,2/11/2025 0:53,2/11/2025 0:53,0,A new document had been added to your child's file.,,,,,,
631,1,631,,,,,Email,2/12/2025 13:25,2/12/2025 13:25,0,NACAC College Fair Field Trip -- approximately 10 spots available - register by Friday,,,,,,
630,1,630,,,,,Email,2/19/2025 12:07,2/19/2025 12:07,0,RE: section116 / Vbill ID V1559931 [Section 116 Appeal],,,,,,
629,1,629,,,,,Email,3/15/2025 14:19,3/15/2025 14:19,0,"Heaven's status, preparing to close case.",,,,,,
628,1,628,,,,,Email,4/11/2025 12:24,4/11/2025 12:24,0,"RE: Heaven's status, preparing to close case.",,,,,,
